-2.896467365156119689e+06
-5.034538940017910136e+00
1.018318705581660197e+03
5.069474757907667663e+04
2.997061162179330495e+04
2.112302671158249723e+04
1.518795333644453876e+03
3.044030523968459966e+04
4.729750545671219152e+04
1.135329617962210705e+03
4.792625458021817394e+03
-1.944555603038710160e+03
